id,goal,target,indicator,series,seriesdescription,seriescount,geoareacode,country,year,value,valuetype,source,footnotes,attributes,dimensions
finland2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,246,Finland,2020,57555.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
finland2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,246,Finland,2020,77914.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
finland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,246,Finland,2021,80991.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
finland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,246,Finland,2021,57460.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
finland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,246,Finland,2021,346927.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
finland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,246,Finland,2021,485378.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
finland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,246,Finland,2022,426580.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
finland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,246,Finland,2022,55400.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
finland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,246,Finland,2022,77560.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
finland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,246,Finland,2022,293620.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
france2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2019,8784505.63368,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
france2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2019,5522358.45303,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
france2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2019,1667567.7439,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
france2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2019,1594579.43675,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
france2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2020,1096000.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
france2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2020,643000.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
france2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2020,4024000.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
france2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2020,5763000.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
france2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2021,5800000.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
france2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2021,633000.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
france2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2021,1084000.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
france2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2021,4083000.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
france2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2022,3942430.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
france2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2022,1034080.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
france2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2022,775560.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
france2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,250,France,2022,5752070.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
germany2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2019,1718432.87891,Float,Food Waste Index Report / WESR,High Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
germany2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2019,8480451.73138,Float,Food Waste Index Report / WESR,High Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
germany2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2019,6263775.0,Float,Food Waste Index Report / WESR,High Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
germany2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2019,498243.85247,Float,Food Waste Index Report / WESR,High Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
germany2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2020,762352.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
germany2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2020,6496282.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
germany2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2020,9119614.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
germany2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2020,1860980.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
germany2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2022,1834140.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
germany2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2022,9087330.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
germany2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2022,6502860.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
germany2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,276,Germany,2022,750330.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
greece2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2019,1829139.22342,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
greece2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2019,1483995.91691,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
greece2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2019,267811.77297,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
greece2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2019,77331.53355,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
greece2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2020,150472.0,Float,Eurostat,The Japan estimates are scheduled for late spring or early summer of 2023.,"Nature: C, Units: TONNES, Observation Status: D","Reporting Type: G, Food Waste Sector: RTL"
greece2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2020,220032.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
greece2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2020,930323.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
greece2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2020,1300827.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
greece2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2022,1267580.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
greece2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2022,903930.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
greece2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2022,145460.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
greece2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,300,Greece,2022,218190.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
hungary2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2019,1280384.57461,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
hungary2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2019,908669.05874,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
hungary2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2019,247641.82724,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
hungary2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2019,124073.68862,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
hungary2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2020,19331.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
hungary2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2020,41952.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
hungary2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2020,639806.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
hungary2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2020,701089.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
hungary2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2021,711213.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
hungary2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2021,634598.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
hungary2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2021,19337.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
hungary2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2021,57278.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
hungary2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2022,39880.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
hungary2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2022,19940.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
hungary2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2022,658020.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
hungary2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,348,Hungary,2022,717840.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
iceland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,352,Iceland,2019,38838.28311,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
iceland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,352,Iceland,2019,25826.8775,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
iceland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,352,Iceland,2019,8668.3717,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
iceland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,352,Iceland,2019,4343.0339,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
iceland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,352,Iceland,2022,4395.65637,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
iceland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,352,Iceland,2022,6546.66609,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
iceland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,352,Iceland,2022,27886.40529,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
iceland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,352,Iceland,2022,38828.72775,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
ireland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2019,603758.90043,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
ireland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2019,267072.75,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
ireland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2019,62551.21839,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
ireland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2019,274134.93204,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
ireland2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2020,178507.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
ireland2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2020,72169.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
ireland2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2020,241048.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
ireland2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2020,491724.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
ireland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2021,484790.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
ireland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2021,75019.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
ireland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,372,Ireland,2021,188955.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
